image,site,max_conf,cluster,confuser_label,confuser_family
force-06_courmettes-212_2024-01-15T11-52-16.jpg,courmettes,0.1097,4,overcast stratus & valley haze (backlit),cloud
force-06_courmettes-160_2024-01-16T11-27-27.jpg,courmettes,0.1096,1,bright scattered / cumulus clouds,cloud
sdis-07_brison-200_2024-02-29T18-40-12.jpg,brison,0.1095,0,low-sun glare & lens flare,sun/glare
sdis-77_croix-augas-8_2024-07-12T22-07-57.jpg,croix-augas,0.1092,4,overcast stratus & valley haze (backlit),cloud
force-06_valbonne-138_2024-01-13T17-12-18.jpg,valbonne,0.1091,5,broken overcast over ridgelines,cloud
force-06_valbonne-138_2024-02-03T09-05-23.jpg,valbonne,0.1078,1,bright scattered / cumulus clouds,cloud
force-06_courmettes-160_2024-08-24T10-05-09.jpg,courmettes,0.1078,0,low-sun glare & lens flare,sun/glare
sdis-07_brison-20_2024-02-24T17-13-21.jpg,brison,0.1077,1,bright scattered / cumulus clouds,cloud
sdis-07_brison-290_2024-03-14T14-47-23.jpg,brison,0.1075,1,bright scattered / cumulus clouds,cloud
force-06_courmettes-80_2024-01-10T11-43-13.jpg,courmettes,0.1072,5,broken overcast over ridgelines,cloud
force-06_courmettes-212_2024-01-22T14-33-01.jpg,courmettes,0.1072,4,overcast stratus & valley haze (backlit),cloud
force-06_courmettes-212_2024-01-22T14-32-57.jpg,courmettes,0.1072,4,overcast stratus & valley haze (backlit),cloud
sdis-07_brison-110_2024-02-12T10-15-52.jpg,brison,0.107,1,bright scattered / cumulus clouds,cloud
sdis-77_croix-augas-8_2024-07-09T19-18-30.jpg,croix-augas,0.107,4,overcast stratus & valley haze (backlit),cloud
sdis-07_brison-20_2024-01-04T15-26-41.jpg,brison,0.1068,4,overcast stratus & valley haze (backlit),cloud
force-06_courmettes-160_2024-04-03T08-34-16.jpg,courmettes,0.1066,4,overcast stratus & valley haze (backlit),cloud
force-06_courmettes-80_2024-01-10T11-16-41.jpg,courmettes,0.106,5,broken overcast over ridgelines,cloud
force-06_courmettes-80_2024-02-24T10-02-31.jpg,courmettes,0.106,5,broken overcast over ridgelines,cloud
sdis-07_brison-20_2024-02-12T09-14-28.jpg,brison,0.1053,4,overcast stratus & valley haze (backlit),cloud
force-06_courmettes-80_2024-02-24T10-39-33.jpg,courmettes,0.1051,5,broken overcast over ridgelines,cloud
sdis-07_brison-200_2024-02-14T16-17-10.jpg,brison,0.1045,0,low-sun glare & lens flare,sun/glare
sdis-07_brison-200_2024-02-14T16-17-17.jpg,brison,0.1045,0,low-sun glare & lens flare,sun/glare
sdis-07_brison-200_2024-03-04T16-05-28.jpg,brison,0.1045,0,low-sun glare & lens flare,sun/glare
sdis-07_brison-20_2024-01-12T11-02-00.jpg,brison,0.1043,3,clear sky / thin high cloud over forest,clear/haze
sdis-07_brison-20_2024-01-04T16-06-58.jpg,brison,0.1038,4,overcast stratus & valley haze (backlit),cloud
force-06_courmettes-212_2024-01-11T17-13-16.jpg,courmettes,0.1035,4,overcast stratus & valley haze (backlit),cloud
sdis-07_brison-200_2024-02-07T17-32-02.jpg,brison,0.1034,4,overcast stratus & valley haze (backlit),cloud
sdis-07_brison-200_2024-02-07T17-32-09.jpg,brison,0.1034,4,overcast stratus & valley haze (backlit),cloud
force-06_courmettes-160_2024-01-15T11-44-43.jpg,courmettes,0.103,0,low-sun glare & lens flare,sun/glare
sdis-07_brison-200_2024-02-20T15-54-37.jpg,brison,0.103,0,low-sun glare & lens flare,sun/glare
force-06_courmettes-160_2024-02-16T08-44-04.jpg,courmettes,0.1029,1,bright scattered / cumulus clouds,cloud
force-06_valbonne-138_2024-01-13T17-29-18.jpg,valbonne,0.1029,5,broken overcast over ridgelines,cloud
force-06_valbonne-349_2024-04-04T17-37-19.jpg,valbonne,0.1028,1,bright scattered / cumulus clouds,cloud
sdis-07_brison-110_2024-02-12T10-15-45.jpg,brison,0.1027,1,bright scattered / cumulus clouds,cloud
force-06_courmettes-275_2024-01-29T17-35-13.jpg,courmettes,0.1026,1,bright scattered / cumulus clouds,cloud
sdis-07_brison-110_2024-03-01T10-54-46.jpg,brison,0.1024,1,bright scattered / cumulus clouds,cloud
sdis-07_brison-110_2024-06-13T06-00-54.jpg,brison,0.102,4,overcast stratus & valley haze (backlit),cloud
force-06_courmettes-212_2024-01-12T12-03-37.jpg,courmettes,0.102,4,overcast stratus & valley haze (backlit),cloud
force-06_valbonne-223_2024-01-12T11-42-39.jpg,valbonne,0.102,4,overcast stratus & valley haze (backlit),cloud
force-06_valbonne-223_2024-01-12T11-42-43.jpg,valbonne,0.102,4,overcast stratus & valley haze (backlit),cloud
force-06_valbonne-67_2024-02-07T09-37-55.jpg,valbonne,0.1018,4,overcast stratus & valley haze (backlit),cloud
sdis-77_croix-augas-8_2024-07-09T19-30-30.jpg,croix-augas,0.1015,4,overcast stratus & valley haze (backlit),cloud
sdis-07_brison-200_2024-01-20T17-38-28.jpg,brison,0.1014,0,low-sun glare & lens flare,sun/glare
sdis-07_brison-200_2024-02-20T16-53-46.jpg,brison,0.1014,0,low-sun glare & lens flare,sun/glare
sdis-07_brison-200_2024-02-17T15-41-37.jpg,brison,0.1014,0,low-sun glare & lens flare,sun/glare
force-06_valbonne-138_2024-02-22T17-21-28.jpg,valbonne,0.1013,2,fog / marine-layer whiteout,fog
sdis-07_brison-110_2024-02-12T10-26-45.jpg,brison,0.1013,1,bright scattered / cumulus clouds,cloud
force-06_courmettes-212_2024-01-12T12-29-33.jpg,courmettes,0.101,3,clear sky / thin high cloud over forest,clear/haze
sdis-77_croix-augas-110_2024-07-14T19-56-13.jpg,croix-augas,0.1007,3,clear sky / thin high cloud over forest,clear/haze
force-06_courmettes-160_2024-04-03T08-34-30.jpg,courmettes,0.1007,4,overcast stratus & valley haze (backlit),cloud
sdis-77_croix-augas-8_2024-07-09T19-21-30.jpg,croix-augas,0.1007,4,overcast stratus & valley haze (backlit),cloud
sdis-07_brison-110_2024-08-17T08-54-28.jpg,brison,0.1003,1,bright scattered / cumulus clouds,cloud
force-06_valbonne-67_2024-02-21T10-22-06.jpg,valbonne,0.1001,4,overcast stratus & valley haze (backlit),cloud
sdis-77_croix-augas-8_2024-07-09T18-59-44.jpg,croix-augas,0.1001,4,overcast stratus & valley haze (backlit),cloud
force-06_courmettes-160_2024-01-24T11-27-08.jpg,courmettes,0.1,4,overcast stratus & valley haze (backlit),cloud
force-06_courmettes-212_2024-02-16T15-16-19.jpg,courmettes,0.0997,4,overcast stratus & valley haze (backlit),cloud
sdis-77_croix-augas-8_2024-07-09T19-27-30.jpg,croix-augas,0.0996,4,overcast stratus & valley haze (backlit),cloud
force-06_courmettes-275_2024-01-28T18-05-14.jpg,courmettes,0.0991,1,bright scattered / cumulus clouds,cloud
force-06_valbonne-138_2024-02-03T09-05-34.jpg,valbonne,0.0989,1,bright scattered / cumulus clouds,cloud
force-06_courmettes-80_2024-01-03T10-53-47.jpg,courmettes,0.0986,1,bright scattered / cumulus clouds,cloud
force-06_courmettes-80_2024-01-03T10-53-52.jpg,courmettes,0.0986,1,bright scattered / cumulus clouds,cloud
force-06_courmettes-160_2024-01-19T11-33-32.jpg,courmettes,0.0986,4,overcast stratus & valley haze (backlit),cloud
force-06_courmettes-160_2024-01-24T11-26-45.jpg,courmettes,0.0985,4,overcast stratus & valley haze (backlit),cloud
force-06_courmettes-160_2024-01-16T10-21-07.jpg,courmettes,0.0985,1,bright scattered / cumulus clouds,cloud
sdis-77_croix-augas-8_2024-07-09T19-01-59.jpg,croix-augas,0.0983,4,overcast stratus & valley haze (backlit),cloud
force-06_courmettes-275_2024-01-28T17-51-15.jpg,courmettes,0.0982,1,bright scattered / cumulus clouds,cloud
force-06_courmettes-275_2024-02-09T17-14-41.jpg,courmettes,0.0981,1,bright scattered / cumulus clouds,cloud
force-06_courmettes-160_2024-01-24T11-26-44.jpg,courmettes,0.0981,4,overcast stratus & valley haze (backlit),cloud
force-06_valbonne-349_2024-01-09T09-08-58.jpg,valbonne,0.0978,1,bright scattered / cumulus clouds,cloud
sdis-07_brison-200_2024-01-20T17-32-47.jpg,brison,0.0978,0,low-sun glare & lens flare,sun/glare
sdis-07_brison-200_2024-02-05T16-29-16.jpg,brison,0.0978,0,low-sun glare & lens flare,sun/glare
sdis-07_brison-200_2024-03-06T16-55-45.jpg,brison,0.0977,4,overcast stratus & valley haze (backlit),cloud
sdis-07_brison-200_2024-01-23T14-15-33.jpg,brison,0.0975,0,low-sun glare & lens flare,sun/glare
force-06_valbonne-67_2024-02-16T10-12-35.jpg,valbonne,0.0974,1,bright scattered / cumulus clouds,cloud
force-06_valbonne-67_2024-02-21T10-23-06.jpg,valbonne,0.0973,4,overcast stratus & valley haze (backlit),cloud
force-06_courmettes-160_2024-01-16T10-04-16.jpg,courmettes,0.0973,1,bright scattered / cumulus clouds,cloud
sdis-07_brison-110_2024-01-24T11-07-36.jpg,brison,0.0968,4,overcast stratus & valley haze (backlit),cloud
force-06_courmettes-160_2024-04-26T09-12-12.jpg,courmettes,0.0967,0,low-sun glare & lens flare,sun/glare
sdis-07_brison-200_2024-02-07T17-31-31.jpg,brison,0.0967,4,overcast stratus & valley haze (backlit),cloud
force-06_valbonne-349_2024-01-11T17-10-39.jpg,valbonne,0.096,1,bright scattered / cumulus clouds,cloud
force-06_courmettes-212_2024-01-22T15-21-32.jpg,courmettes,0.0959,4,overcast stratus & valley haze (backlit),cloud
sdis-07_brison-110_2024-02-05T14-49-07.jpg,brison,0.0959,4,overcast stratus & valley haze (backlit),cloud
force-06_courmettes-80_2024-01-10T11-31-41.jpg,courmettes,0.0959,5,broken overcast over ridgelines,cloud
force-06_courmettes-80_2024-01-10T11-09-42.jpg,courmettes,0.0958,5,broken overcast over ridgelines,cloud
sdis-07_brison-110_2024-03-01T11-17-17.jpg,brison,0.0956,1,bright scattered / cumulus clouds,cloud
force-06_courmettes-275_2024-01-29T17-38-43.jpg,courmettes,0.0954,1,bright scattered / cumulus clouds,cloud
force-06_valbonne-349_2024-01-23T14-02-33.jpg,valbonne,0.0954,3,clear sky / thin high cloud over forest,clear/haze
sdis-07_brison-290_2024-09-05T10-34-43.jpg,brison,0.0953,5,broken overcast over ridgelines,cloud
force-06_courmettes-160_2024-04-26T11-27-48.jpg,courmettes,0.0951,5,broken overcast over ridgelines,cloud
force-06_valbonne-67_2024-02-02T09-05-28.jpg,valbonne,0.0951,4,overcast stratus & valley haze (backlit),cloud
force-06_valbonne-138_2024-02-01T12-59-34.jpg,valbonne,0.0949,5,broken overcast over ridgelines,cloud
force-06_courmettes-160_2024-02-28T10-52-56.jpg,courmettes,0.0947,4,overcast stratus & valley haze (backlit),cloud
force-06_valbonne-138_2024-02-22T17-41-30.jpg,valbonne,0.0946,2,fog / marine-layer whiteout,fog
force-06_courmettes-80_2024-02-24T08-49-28.jpg,courmettes,0.0945,1,bright scattered / cumulus clouds,cloud
sdis-07_brison-110_2024-03-17T12-11-15.jpg,brison,0.0944,1,bright scattered / cumulus clouds,cloud
sdis-07_brison-20_2024-01-12T10-59-16.jpg,brison,0.0942,4,overcast stratus & valley haze (backlit),cloud
force-06_courmettes-160_2024-04-03T09-57-46.jpg,courmettes,0.0936,4,overcast stratus & valley haze (backlit),cloud
force-06_courmettes-212_2024-01-14T14-15-56.jpg,courmettes,0.0936,4,overcast stratus & valley haze (backlit),cloud
force-06_courmettes-160_2024-04-23T10-12-03.jpg,courmettes,0.0935,0,low-sun glare & lens flare,sun/glare
force-06_courmettes-160_2024-01-19T11-04-39.jpg,courmettes,0.0935,0,low-sun glare & lens flare,sun/glare
force-06_courmettes-212_2024-01-12T12-44-44.jpg,courmettes,0.0934,4,overcast stratus & valley haze (backlit),cloud
sdis-07_brison-200_2024-03-06T16-54-00.jpg,brison,0.0933,4,overcast stratus & valley haze (backlit),cloud
sdis-77_croix-augas-161_2024-07-17T15-20-03.jpg,croix-augas,0.0933,4,overcast stratus & valley haze (backlit),cloud
force-06_valbonne-138_2024-01-13T17-22-49.jpg,valbonne,0.0933,5,broken overcast over ridgelines,cloud
sdis-07_brison-20_2024-02-24T17-33-20.jpg,brison,0.0931,1,bright scattered / cumulus clouds,cloud
sdis-07_brison-110_2024-02-06T09-30-54.jpg,brison,0.093,5,broken overcast over ridgelines,cloud
sdis-07_brison-200_2024-02-13T16-18-19.jpg,brison,0.0929,0,low-sun glare & lens flare,sun/glare
sdis-07_brison-110_2024-02-06T09-31-25.jpg,brison,0.0926,5,broken overcast over ridgelines,cloud
force-06_courmettes-80_2024-09-07T11-44-34.jpg,courmettes,0.0926,5,broken overcast over ridgelines,cloud
sdis-77_croix-augas-161_2024-07-25T14-49-41.jpg,croix-augas,0.0925,3,clear sky / thin high cloud over forest,clear/haze
sdis-07_brison-200_2024-03-13T15-06-23.jpg,brison,0.0919,0,low-sun glare & lens flare,sun/glare
force-06_valbonne-67_2024-02-16T10-13-35.jpg,valbonne,0.0918,1,bright scattered / cumulus clouds,cloud
force-06_valbonne-67_2024-02-21T10-20-36.jpg,valbonne,0.0917,4,overcast stratus & valley haze (backlit),cloud
force-06_courmettes-80_2024-01-16T09-52-06.jpg,courmettes,0.0917,1,bright scattered / cumulus clouds,cloud
sdis-07_brison-20_2024-01-30T17-52-14.jpg,brison,0.0914,4,overcast stratus & valley haze (backlit),cloud
force-06_valbonne-138_2024-01-06T15-18-32.jpg,valbonne,0.0913,1,bright scattered / cumulus clouds,cloud
sdis-07_brison-20_2024-02-15T15-15-27.jpg,brison,0.0912,4,overcast stratus & valley haze (backlit),cloud
force-06_courmettes-275_2024-04-27T19-24-31.jpg,courmettes,0.0909,3,clear sky / thin high cloud over forest,clear/haze
force-06_courmettes-212_2024-02-16T15-14-50.jpg,courmettes,0.0907,4,overcast stratus & valley haze (backlit),cloud
force-06_valbonne-349_2024-01-09T09-08-54.jpg,valbonne,0.0904,1,bright scattered / cumulus clouds,cloud
sdis-07_brison-20_2024-02-08T18-22-14.jpg,brison,0.0903,1,bright scattered / cumulus clouds,cloud
force-06_valbonne-138_2024-01-29T09-42-10.jpg,valbonne,0.0902,1,bright scattered / cumulus clouds,cloud
force-06_courmettes-160_2024-01-24T10-44-06.jpg,courmettes,0.09,1,bright scattered / cumulus clouds,cloud
sdis-77_croix-augas-110_2024-07-14T20-05-57.jpg,croix-augas,0.0897,3,clear sky / thin high cloud over forest,clear/haze
sdis-07_brison-200_2024-01-29T15-14-54.jpg,brison,0.0896,5,broken overcast over ridgelines,cloud
force-06_valbonne-67_2024-02-21T10-19-36.jpg,valbonne,0.0895,4,overcast stratus & valley haze (backlit),cloud
sdis-07_brison-200_2024-02-14T16-16-40.jpg,brison,0.0894,0,low-sun glare & lens flare,sun/glare
sdis-07_brison-290_2024-03-08T08-17-14.jpg,brison,0.0894,4,overcast stratus & valley haze (backlit),cloud
sdis-07_brison-200_2024-01-08T14-58-19.jpg,brison,0.0894,1,bright scattered / cumulus clouds,cloud
sdis-07_brison-200_2024-01-08T14-58-33.jpg,brison,0.0894,1,bright scattered / cumulus clouds,cloud
sdis-07_brison-200_2024-01-08T14-58-39.jpg,brison,0.0894,1,bright scattered / cumulus clouds,cloud
sdis-07_brison-200_2024-01-08T14-58-13.jpg,brison,0.0894,1,bright scattered / cumulus clouds,cloud
sdis-07_brison-200_2024-02-20T17-17-02.jpg,brison,0.0893,0,low-sun glare & lens flare,sun/glare
sdis-07_brison-200_2024-02-20T17-14-33.jpg,brison,0.0892,0,low-sun glare & lens flare,sun/glare
sdis-07_brison-200_2024-03-14T16-49-00.jpg,brison,0.0892,1,bright scattered / cumulus clouds,cloud
force-06_courmettes-212_2024-01-12T12-05-02.jpg,courmettes,0.0891,4,overcast stratus & valley haze (backlit),cloud
force-06_valbonne-67_2024-02-21T10-20-06.jpg,valbonne,0.0888,4,overcast stratus & valley haze (backlit),cloud
force-06_courmettes-160_2024-06-22T18-19-02.jpg,courmettes,0.0887,4,overcast stratus & valley haze (backlit),cloud
force-06_valbonne-349_2024-01-24T09-17-25.jpg,valbonne,0.0886,1,bright scattered / cumulus clouds,cloud
force-06_valbonne-349_2024-01-08T09-16-09.jpg,valbonne,0.0885,5,broken overcast over ridgelines,cloud
force-06_valbonne-138_2024-04-23T09-37-12.jpg,valbonne,0.0883,1,bright scattered / cumulus clouds,cloud
force-06_courmettes-212_2024-02-01T15-36-28.jpg,courmettes,0.0882,5,broken overcast over ridgelines,cloud
sdis-07_brison-20_2024-02-16T10-41-38.jpg,brison,0.0881,4,overcast stratus & valley haze (backlit),cloud
force-06_courmettes-160_2024-01-16T10-39-38.jpg,courmettes,0.0881,1,bright scattered / cumulus clouds,cloud
sdis-07_brison-110_2024-01-27T09-22-16.jpg,brison,0.0881,1,bright scattered / cumulus clouds,cloud
force-06_courmettes-212_2024-02-16T14-46-23.jpg,courmettes,0.088,4,overcast stratus & valley haze (backlit),cloud
sdis-77_croix-augas-110_2024-07-14T20-00-57.jpg,croix-augas,0.088,3,clear sky / thin high cloud over forest,clear/haze
sdis-07_brison-110_2024-02-12T11-38-14.jpg,brison,0.0879,1,bright scattered / cumulus clouds,cloud
force-06_courmettes-160_2024-02-12T09-54-42.jpg,courmettes,0.0877,4,overcast stratus & valley haze (backlit),cloud
sdis-07_brison-110_2024-02-12T09-58-46.jpg,brison,0.0877,1,bright scattered / cumulus clouds,cloud
force-06_valbonne-67_2024-02-02T08-49-27.jpg,valbonne,0.0877,4,overcast stratus & valley haze (backlit),cloud
force-06_courmettes-212_2024-01-12T11-57-10.jpg,courmettes,0.0872,4,overcast stratus & valley haze (backlit),cloud
force-06_valbonne-138_2024-02-19T16-52-58.jpg,valbonne,0.0866,1,bright scattered / cumulus clouds,cloud
force-06_courmettes-80_2024-01-10T11-31-12.jpg,courmettes,0.0863,5,broken overcast over ridgelines,cloud
force-06_courmettes-212_2024-01-24T14-44-48.jpg,courmettes,0.0861,1,bright scattered / cumulus clouds,cloud
force-06_courmettes-275_2024-01-28T18-13-13.jpg,courmettes,0.0861,1,bright scattered / cumulus clouds,cloud
force-06_courmettes-212_2024-01-16T09-50-05.jpg,courmettes,0.0854,1,bright scattered / cumulus clouds,cloud
sdis-07_brison-110_2024-01-27T14-48-23.jpg,brison,0.0853,4,overcast stratus & valley haze (backlit),cloud
sdis-07_brison-290_2024-02-03T17-38-59.jpg,brison,0.0853,4,overcast stratus & valley haze (backlit),cloud
sdis-07_brison-200_2024-02-02T14-41-43.jpg,brison,0.0851,0,low-sun glare & lens flare,sun/glare
force-06_courmettes-160_2024-04-03T10-55-19.jpg,courmettes,0.085,4,overcast stratus & valley haze (backlit),cloud
force-06_courmettes-212_2024-04-03T10-06-50.jpg,courmettes,0.0849,4,overcast stratus & valley haze (backlit),cloud
sdis-77_croix-augas-8_2024-07-09T19-16-15.jpg,croix-augas,0.0849,4,overcast stratus & valley haze (backlit),cloud
sdis-07_brison-110_2024-02-12T10-25-55.jpg,brison,0.0849,1,bright scattered / cumulus clouds,cloud
sdis-07_brison-200_2024-03-06T16-13-21.jpg,brison,0.0847,4,overcast stratus & valley haze (backlit),cloud
force-06_valbonne-138_2024-02-01T11-26-01.jpg,valbonne,0.0847,5,broken overcast over ridgelines,cloud
force-06_valbonne-138_2024-01-16T08-45-53.jpg,valbonne,0.0845,1,bright scattered / cumulus clouds,cloud
force-06_valbonne-67_2024-02-21T10-23-36.jpg,valbonne,0.0843,4,overcast stratus & valley haze (backlit),cloud
sdis-07_brison-200_2024-03-06T16-18-44.jpg,brison,0.0839,1,bright scattered / cumulus clouds,cloud
force-06_courmettes-80_2024-02-17T10-47-31.jpg,courmettes,0.0839,4,overcast stratus & valley haze (backlit),cloud
sdis-07_brison-200_2024-02-17T15-42-37.jpg,brison,0.0838,0,low-sun glare & lens flare,sun/glare
sdis-07_brison-200_2024-03-06T16-13-45.jpg,brison,0.0838,4,overcast stratus & valley haze (backlit),cloud
force-06_courmettes-80_2024-01-10T11-43-11.jpg,courmettes,0.0837,5,broken overcast over ridgelines,cloud
force-06_valbonne-67_2024-02-05T16-00-26.jpg,valbonne,0.0837,1,bright scattered / cumulus clouds,cloud
force-06_courmettes-80_2024-01-08T17-29-58.jpg,courmettes,0.0836,5,broken overcast over ridgelines,cloud
force-06_courmettes-80_2024-01-10T11-05-10.jpg,courmettes,0.0835,5,broken overcast over ridgelines,cloud
force-06_valbonne-138_2024-02-03T09-11-29.jpg,valbonne,0.0832,1,bright scattered / cumulus clouds,cloud
sdis-07_brison-110_2024-01-21T13-59-56.jpg,brison,0.0832,4,overcast stratus & valley haze (backlit),cloud
sdis-07_brison-200_2024-02-29T18-27-05.jpg,brison,0.0831,0,low-sun glare & lens flare,sun/glare
sdis-07_brison-200_2024-02-20T17-15-40.jpg,brison,0.0831,0,low-sun glare & lens flare,sun/glare
force-06_valbonne-138_2024-01-16T08-20-54.jpg,valbonne,0.082,1,bright scattered / cumulus clouds,cloud
sdis-77_croix-augas-8_2024-07-09T19-25-15.jpg,croix-augas,0.0819,4,overcast stratus & valley haze (backlit),cloud
sdis-07_brison-20_2024-01-12T11-06-23.jpg,brison,0.0818,4,overcast stratus & valley haze (backlit),cloud
force-06_courmettes-275_2024-01-29T16-37-40.jpg,courmettes,0.0817,1,bright scattered / cumulus clouds,cloud
sdis-77_croix-augas-8_2024-07-09T19-14-45.jpg,croix-augas,0.0815,4,overcast stratus & valley haze (backlit),cloud
force-06_valbonne-67_2024-02-21T10-24-06.jpg,valbonne,0.0814,4,overcast stratus & valley haze (backlit),cloud
force-06_courmettes-160_2024-06-22T18-18-55.jpg,courmettes,0.0812,4,overcast stratus & valley haze (backlit),cloud
sdis-07_brison-20_2024-01-12T10-47-47.jpg,brison,0.081,3,clear sky / thin high cloud over forest,clear/haze
sdis-07_brison-200_2024-03-17T17-02-34.jpg,brison,0.0809,0,low-sun glare & lens flare,sun/glare
force-06_courmettes-275_2024-02-12T14-11-30.jpg,courmettes,0.0807,3,clear sky / thin high cloud over forest,clear/haze
sdis-07_brison-110_2024-03-12T09-02-05.jpg,brison,0.0806,1,bright scattered / cumulus clouds,cloud
force-06_courmettes-212_2024-02-01T08-23-44.jpg,courmettes,0.0805,4,overcast stratus & valley haze (backlit),cloud
force-06_valbonne-138_2024-02-27T16-52-32.jpg,valbonne,0.0805,2,fog / marine-layer whiteout,fog
force-06_courmettes-160_2024-04-03T10-54-49.jpg,courmettes,0.0804,4,overcast stratus & valley haze (backlit),cloud
force-06_courmettes-275_2024-02-05T09-18-05.jpg,courmettes,0.0804,5,broken overcast over ridgelines,cloud
force-06_courmettes-80_2024-02-24T10-01-01.jpg,courmettes,0.0804,5,broken overcast over ridgelines,cloud
sdis-77_croix-augas-8_2024-07-09T19-04-14.jpg,croix-augas,0.0802,4,overcast stratus & valley haze (backlit),cloud
force-06_courmettes-275_2024-02-09T17-16-13.jpg,courmettes,0.0802,1,bright scattered / cumulus clouds,cloud
sdis-07_brison-200_2024-03-04T16-18-36.jpg,brison,0.0802,0,low-sun glare & lens flare,sun/glare
sdis-07_brison-110_2024-02-12T09-56-48.jpg,brison,0.0802,1,bright scattered / cumulus clouds,cloud
sdis-07_brison-110_2024-02-12T09-56-40.jpg,brison,0.0802,1,bright scattered / cumulus clouds,cloud
sdis-77_croix-augas-8_2024-07-09T19-03-29.jpg,croix-augas,0.0801,4,overcast stratus & valley haze (backlit),cloud
force-06_courmettes-212_2024-01-11T17-15-46.jpg,courmettes,0.08,0,low-sun glare & lens flare,sun/glare
force-06_courmettes-212_2024-01-11T16-40-47.jpg,courmettes,0.0799,1,bright scattered / cumulus clouds,cloud
sdis-07_brison-110_2024-02-12T09-59-41.jpg,brison,0.0797,1,bright scattered / cumulus clouds,cloud
sdis-07_brison-110_2024-02-12T10-25-42.jpg,brison,0.0797,1,bright scattered / cumulus clouds,cloud
sdis-07_brison-290_2024-09-05T11-07-15.jpg,brison,0.0793,5,broken overcast over ridgelines,cloud
sdis-07_brison-200_2024-01-29T15-15-23.jpg,brison,0.0789,5,broken overcast over ridgelines,cloud
force-06_courmettes-275_2024-01-22T15-11-27.jpg,courmettes,0.0789,3,clear sky / thin high cloud over forest,clear/haze
force-06_courmettes-275_2024-01-22T15-11-21.jpg,courmettes,0.0789,3,clear sky / thin high cloud over forest,clear/haze
force-06_courmettes-160_2024-02-01T13-54-22.jpg,courmettes,0.0786,2,fog / marine-layer whiteout,fog
sdis-07_brison-200_2024-01-23T17-24-18.jpg,brison,0.0786,0,low-sun glare & lens flare,sun/glare
sdis-77_croix-augas-110_2024-07-14T20-04-02.jpg,croix-augas,0.0785,3,clear sky / thin high cloud over forest,clear/haze
sdis-07_brison-200_2024-01-22T14-08-09.jpg,brison,0.0782,5,broken overcast over ridgelines,cloud
force-06_courmettes-275_2024-09-17T16-38-06.jpg,courmettes,0.0781,1,bright scattered / cumulus clouds,cloud
sdis-07_brison-110_2024-02-16T14-39-43.jpg,brison,0.078,1,bright scattered / cumulus clouds,cloud
sdis-07_brison-200_2024-03-06T16-31-45.jpg,brison,0.0776,4,overcast stratus & valley haze (backlit),cloud
sdis-77_croix-augas-8_2024-07-09T19-29-45.jpg,croix-augas,0.0775,4,overcast stratus & valley haze (backlit),cloud
sdis-07_brison-200_2024-03-06T16-29-21.jpg,brison,0.0774,4,overcast stratus & valley haze (backlit),cloud
sdis-07_brison-110_2024-02-12T09-58-08.jpg,brison,0.0774,1,bright scattered / cumulus clouds,cloud
force-06_valbonne-349_2024-01-23T11-16-58.jpg,valbonne,0.0774,3,clear sky / thin high cloud over forest,clear/haze
force-06_valbonne-349_2024-01-23T14-02-03.jpg,valbonne,0.0774,3,clear sky / thin high cloud over forest,clear/haze
force-06_valbonne-349_2024-01-23T14-03-03.jpg,valbonne,0.0773,3,clear sky / thin high cloud over forest,clear/haze
force-06_valbonne-138_2024-01-06T15-19-09.jpg,valbonne,0.0771,1,bright scattered / cumulus clouds,cloud
sdis-07_brison-200_2024-03-06T16-30-45.jpg,brison,0.0771,4,overcast stratus & valley haze (backlit),cloud
sdis-07_brison-200_2024-01-26T15-18-13.jpg,brison,0.0771,5,broken overcast over ridgelines,cloud
force-06_valbonne-349_2024-01-30T17-08-21.jpg,valbonne,0.0769,1,bright scattered / cumulus clouds,cloud
sdis-77_croix-augas-8_2024-07-12T20-56-48.jpg,croix-augas,0.0768,4,overcast stratus & valley haze (backlit),cloud
sdis-77_croix-augas-8_2024-07-09T19-34-15.jpg,croix-augas,0.0768,4,overcast stratus & valley haze (backlit),cloud
force-06_courmettes-80_2024-01-10T10-57-10.jpg,courmettes,0.0768,5,broken overcast over ridgelines,cloud
force-06_courmettes-80_2024-01-08T17-30-00.jpg,courmettes,0.0766,5,broken overcast over ridgelines,cloud
force-06_valbonne-138_2024-01-16T08-45-52.jpg,valbonne,0.0765,1,bright scattered / cumulus clouds,cloud
sdis-07_brison-200_2024-03-06T16-56-45.jpg,brison,0.0765,4,overcast stratus & valley haze (backlit),cloud
force-06_courmettes-275_2024-02-24T16-58-54.jpg,courmettes,0.0765,1,bright scattered / cumulus clouds,cloud
sdis-07_brison-110_2024-03-06T09-31-39.jpg,brison,0.0762,5,broken overcast over ridgelines,cloud
sdis-07_brison-110_2024-03-27T12-09-42.jpg,brison,0.0762,5,broken overcast over ridgelines,cloud
force-06_valbonne-138_2024-01-13T17-23-18.jpg,valbonne,0.0761,1,bright scattered / cumulus clouds,cloud
sdis-77_croix-augas-8_2024-07-09T19-39-30.jpg,croix-augas,0.0761,4,overcast stratus & valley haze (backlit),cloud
sdis-07_brison-200_2024-02-20T16-56-32.jpg,brison,0.0757,0,low-sun glare & lens flare,sun/glare
force-06_valbonne-138_2024-02-22T17-24-27.jpg,valbonne,0.0757,5,broken overcast over ridgelines,cloud
